ID_GDO_Well_Name	TOP_MD_hloubka_m	BASE_MD_hloubka_m	Horizon_index	Horizon_nazev	Autor_interpretace	GIS_X	GIS_Y
F_69444	0	9.5	Q	Q	Jan Bohadlo	-697284.1	-963268.3
F_69444	9.5	12	Sx	Sx	Jan Bohadlo	-697284.1	-963268.3
F_69445	0	5.3	Q	Q	Jan Bohadlo	-699675	-964587
F_69446	0	2.5	Q	Q	Jan Bohadlo	-699646	-964598
F_69447	0	4.3	Q	Q	Jan Bohadlo	-699615	-964607
F_69448	0	4	Q	Q	Jan Bohadlo	-699611	-964587
F_69449	0	4.4	Q	Q	Jan Bohadlo	-699643	-964571
F_69450	0	3.5	Q	Q	Jan Bohadlo	-699676	-964568
F_69451	0	3	Q	Q	Jan Bohadlo	-699642	-964546
F_69452	0	4.2	Q	Q	Jan Bohadlo	-699699	-964578
F_69462	0	15.5	Q	Q	Jan Bohadlo	-698008.9	-961929.8
F_69462	15.5	24.7	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698008.9	-961929.8
F_69462	24.7	32.3	Q	Q	Jan Bohadlo	-698008.9	-961929.8
F_69462	32.3	37.3	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698008.9	-961929.8
F_69462	37.3	41.6	Q	Q	Jan Bohadlo	-698008.9	-961929.8
F_69462	41.6	44.4	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698008.9	-961929.8
F_69462	44.4	46.1	Q	Q	Jan Bohadlo	-698008.9	-961929.8
F_69462	46.1	49.1	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698008.9	-961929.8
F_69462	49.1	50	Q	Q	Jan Bohadlo	-698008.9	-961929.8
F_69463	0	25	Q	Q	Jan Bohadlo	-698380.9	-961561
F_69464	0	35	Q	Q	Jan Bohadlo	-697803.8	-962427.4
F_69465	0	20	Q	Q	Jan Bohadlo	-697882.8	-962518.9
F_69466	0	1.5	Q	Q	Jan Bohadlo	-698157.5	-962451.2
F_69466	1.5	3	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698157.5	-962451.2
F_69466	3	15	Q	Q	Jan Bohadlo	-698157.5	-962451.2
F_69467	0	60	Q	Q	Jan Bohadlo	-698492.1	-962549.9
F_69468	0	60	Q	Q	Jan Bohadlo	-698427.1	-962281.9
F_69469	0	75	Q	Q	Jan Bohadlo	-698432.6	-962777.9
F_69511	0	14.2	Q	Q	Jan Bohadlo	-702807	-962339
F_69512	0	12	Q	Q	Jan Bohadlo	-702820	-962316
F_69513	0	12	Q	Q	Jan Bohadlo	-702832	-962324
F_69514	0	12	Q	Q	Jan Bohadlo	-702782	-962570
F_69515	0	12	Q	Q	Jan Bohadlo	-702813	-962578
F_69516	0	10	Q	Q	Jan Bohadlo	-702858	-962598
F_69517	0	10	Q	Q	Jan Bohadlo	-702869	-962605
F_69518	0	10	Q	Q	Jan Bohadlo	-702863	-962614
F_69519	0	10	Q	Q	Jan Bohadlo	-702844	-962605
F_69520	0	10	Q	Q	Jan Bohadlo	-702855	-962630
F_69521	0	9.5	Q	Q	Jan Bohadlo	-702831	-962616
F_69521	9.5	12	TNw	TNw	Jan Bohadlo	-702831	-962616
F_69522	0	9.5	Q	Q	Jan Bohadlo	-702816	-962600
F_69522	9.5	12	TNw	TNw	Jan Bohadlo	-702816	-962600
F_69523	0	10	Q	Q	Jan Bohadlo	-702820	-962635
F_69524	0	10	Q	Q	Jan Bohadlo	-702852	-962523
F_69525	0	10	Q	Q	Jan Bohadlo	-702817	-962518
F_69526	0	10	Q	Q	Jan Bohadlo	-702655	-962575
F_69527	0	9.5	Q	Q	Jan Bohadlo	-702983	-962457
F_69527	9.5	12	TNw	TNw	Jan Bohadlo	-702983	-962457
F_69528	0	10	Q	Q	Jan Bohadlo	-702948	-962518
F_69529	0	9.5	Q	Q	Jan Bohadlo	-702833	-962582
F_69529	9.5	12	TNw	TNw	Jan Bohadlo	-702833	-962582
F_69530	0	9.5	Q	Q	Jan Bohadlo	-702828	-962594
F_69530	9.5	12	TNw	TNw	Jan Bohadlo	-702828	-962594
F_69536	0	15	Q	Q	Jan Bohadlo	-697460	-964180
F_69536	15	16.5	Sx	Sx	Jan Bohadlo	-697460	-964180
F_69537	0	6	Q	Q	Jan Bohadlo	-701497	-961895
F_69537	6	15	TNw	TNw	Jan Bohadlo	-701497	-961895
F_69538	0	5	Q	Q	Jan Bohadlo	-701490	-961890
F_69538	5	20	TNw	TNw	Jan Bohadlo	-701490	-961890
F_69540	0	5.1	Q	Q	Jan Bohadlo	-701485	-961885
F_69540	5.1	15	TNw	TNw	Jan Bohadlo	-701485	-961885
F_69543	0	6	Q	Q	Jan Bohadlo	-701490	-961837
F_69547	0	10.9	Q	Q	Jan Bohadlo	-701442	-962642
F_69547	10.9	11	TNw	TNw	Jan Bohadlo	-701442	-962642
F_69548	0	9.8	Q	Q	Jan Bohadlo	-701423	-962652
F_69548	9.8	11	TNw	TNw	Jan Bohadlo	-701423	-962652
F_69549	0	9.2	Q	Q	Jan Bohadlo	-701436	-962670
F_69549	9.2	10	TNw	TNw	Jan Bohadlo	-701436	-962670
F_69550	0	9.8	Q	Q	Jan Bohadlo	-701421	-962715
F_69550	9.8	15	TNw	TNw	Jan Bohadlo	-701421	-962715
F_69551	0	10	Q	Q	Jan Bohadlo	-701409	-962738
F_69552	0	13.5	Q	Q	Jan Bohadlo	-701410	-962753
F_69552	13.5	15	TNw	TNw	Jan Bohadlo	-701410	-962753
F_69553	0	14.9	Q	Q	Jan Bohadlo	-701398	-962757
F_69553	14.9	17	TNw	TNw	Jan Bohadlo	-701398	-962757
F_69554	0	11.4	Q	Q	Jan Bohadlo	-701387	-962766
F_69554	11.4	12.6	TNw	TNw	Jan Bohadlo	-701387	-962766
F_69555	0	8	Q	Q	Jan Bohadlo	-701377	-962768
F_69555	8	15	TNw	TNw	Jan Bohadlo	-701377	-962768
F_69556	0	9.8	Q	Q	Jan Bohadlo	-701380	-962780
F_69556	9.8	10	TNw	TNw	Jan Bohadlo	-701380	-962780
F_69557	0	5.8	Q	Q	Jan Bohadlo	-701350	-962810
F_69557	5.8	15.6	TNw	TNw	Jan Bohadlo	-701350	-962810
F_69558	0	4.8	Q	Q	Jan Bohadlo	-701341	-962823
F_69558	4.8	10	TNw	TNw	Jan Bohadlo	-701341	-962823
F_69559	0	4.6	Q	Q	Jan Bohadlo	-701324	-962827
F_69559	4.6	15.2	TNw	TNw	Jan Bohadlo	-701324	-962827
F_69560	0	7.2	Q	Q	Jan Bohadlo	-701318	-962846
F_69560	7.2	16	TNw	TNw	Jan Bohadlo	-701318	-962846
F_69561	0	5	Q	Q	Jan Bohadlo	-701339	-962842
F_69561	5	15	TNw	TNw	Jan Bohadlo	-701339	-962842
F_69562	0	7.1	Q	Q	Jan Bohadlo	-701344	-962860
F_69562	7.1	10	TNw	TNw	Jan Bohadlo	-701344	-962860
F_69563	0	4.6	Q	Q	Jan Bohadlo	-701350	-962874
F_69563	4.6	15	TNw	TNw	Jan Bohadlo	-701350	-962874
F_69564	0	7.5	Q	Q	Jan Bohadlo	-701364	-962857
F_69564	7.5	14	TNw	TNw	Jan Bohadlo	-701364	-962857
F_69565	0	10.7	Q	Q	Jan Bohadlo	-701396	-962847
F_69565	10.7	15.4	TNw	TNw	Jan Bohadlo	-701396	-962847
F_69566	0	9.8	Q	Q	Jan Bohadlo	-701393	-962862
F_69566	9.8	10	TNw	TNw	Jan Bohadlo	-701393	-962862
F_69567	0	7.9	Q	Q	Jan Bohadlo	-701416	-962863
F_69567	7.9	16	TNw	TNw	Jan Bohadlo	-701416	-962863
F_69568	0	10	Q	Q	Jan Bohadlo	-701387	-962799
F_69569	0	10	Q	Q	Jan Bohadlo	-701403	-962818
F_69570	0	10	Q	Q	Jan Bohadlo	-701396	-962829
F_69571	0	7	Q	Q	Jan Bohadlo	-701317	-962430
F_69572	0	8	Q	Q	Jan Bohadlo	-701296	-962429
F_69573	0	9	Q	Q	Jan Bohadlo	-701324	-962455
F_69574	0	6	Q	Q	Jan Bohadlo	-701306	-962477
F_69575	0	8.7	Q	Q	Jan Bohadlo	-701297	-962467
F_69575	8.7	15	TNw	TNw	Jan Bohadlo	-701297	-962467
F_69576	0	9.5	Q	Q	Jan Bohadlo	-701298	-962463
F_69576	9.5	15.2	TNw	TNw	Jan Bohadlo	-701298	-962463
F_69577	0	7.8	Q	Q	Jan Bohadlo	-701295	-962460
F_69577	7.8	13	TNw	TNw	Jan Bohadlo	-701295	-962460
F_69578	0	5.5	Q	Q	Jan Bohadlo	-701492	-962699
F_69578	5.5	6	TNw	TNw	Jan Bohadlo	-701492	-962699
F_69579	0	5.3	Q	Q	Jan Bohadlo	-701496	-962718
F_69579	5.3	6	TNw	TNw	Jan Bohadlo	-701496	-962718
F_69580	0	4	Q	Q	Jan Bohadlo	-700142.6	-962219.4
F_69580	4	109.5	TNw	TNw	Jan Bohadlo	-700142.6	-962219.4
F_69580	109.5	110.1	TCb2	TCb2	Jan Bohadlo	-700142.6	-962219.4
F_69580	110.1	200.6	TMw	TMw	Jan Bohadlo	-700142.6	-962219.4
F_69580	200.6	204.7	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-700142.6	-962219.4
F_69580	204.7	208	TMw	TMw	Jan Bohadlo	-700142.6	-962219.4
F_69580	208	210	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-700142.6	-962219.4
F_69580	210	230	TMw	TMw	Jan Bohadlo	-700142.6	-962219.4
F_69580	230	233.3	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-700142.6	-962219.4
F_69580	233.3	246	TMw	TMw	Jan Bohadlo	-700142.6	-962219.4
F_69580	246	248	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-700142.6	-962219.4
F_69580	248	284.25	TB	TB	Jan Bohadlo	-700142.6	-962219.4
F_69581	0	9	Q	Q	Jan Bohadlo	-700017.7	-963026.7
F_69581	9	165.5	TMw	TMw	Jan Bohadlo	-700017.7	-963026.7
F_69581	165.5	174.65	TCb1	TCb1	Jan Bohadlo	-700017.7	-963026.7
F_69581	174.65	186.6	TPw	TPw	Jan Bohadlo	-700017.7	-963026.7
F_69581	186.6	195.1	Sx	Sx	Jan Bohadlo	-700017.7	-963026.7
F_69582	0	3.4	Q	Q	Jan Bohadlo	-699511.4	-963099.4
F_69582	3.4	18.9	TMw	TMw	Jan Bohadlo	-699511.4	-963099.4
F_69582	18.9	20	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-699511.4	-963099.4
F_69582	20	142.25	TMw	TMw	Jan Bohadlo	-699511.4	-963099.4
F_69582	142.25	147.7	TCb1	TCb1	Jan Bohadlo	-699511.4	-963099.4
F_69582	147.7	165.5	TPw	TPw	Jan Bohadlo	-699511.4	-963099.4
F_69582	165.5	192.5	Sx	Sx	Jan Bohadlo	-699511.4	-963099.4
F_69583	0	5.85	Q	Q	Jan Bohadlo	-700782.9	-961616.7
F_69583	5.85	98.7	TNw	TNw	Jan Bohadlo	-700782.9	-961616.7
F_69583	98.7	112.7	TCb2	TCb2	Jan Bohadlo	-700782.9	-961616.7
F_69583	112.7	155.2	TMw	TMw	Jan Bohadlo	-700782.9	-961616.7
F_69583	155.2	156.5	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-700782.9	-961616.7
F_69583	156.5	287.6	TMw	TMw	Jan Bohadlo	-700782.9	-961616.7
F_69583	287.6	297	TCb1	TCb1	Jan Bohadlo	-700782.9	-961616.7
F_69583	297	299	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-700782.9	-961616.7
F_69583	299	323.8	TCb1	TCb1	Jan Bohadlo	-700782.9	-961616.7
F_69584	0	6.5	Q	Q	Jan Bohadlo	-702663.9	-961670.9
F_69584	6.5	20.3	TCb3	TCb3	Jan Bohadlo	-702663.9	-961670.9
F_69585	0	10.5	Q	Q	Jan Bohadlo	-702703.4	-961546
F_69585	10.5	11	TNg	TNg	Jan Bohadlo	-702703.4	-961546
F_69585	11	28	TCb3	TCb3	Jan Bohadlo	-702703.4	-961546
F_69586	0	8.3	Q	Q	Jan Bohadlo	-702723.2	-960677.8
F_69586	8.3	28.8	TCb3	TCb3	Jan Bohadlo	-702723.2	-960677.8
F_69586	28.8	40	TNd	TNd	Jan Bohadlo	-702723.2	-960677.8
F_69587	0	9.7	Q	Q	Jan Bohadlo	-702649.8	-960543.8
F_69587	9.7	28.8	TCb3	TCb3	Jan Bohadlo	-702649.8	-960543.8
F_69587	28.8	33.3	TNd	TNd	Jan Bohadlo	-702649.8	-960543.8
F_69588	0	9.7	Q	Q	Jan Bohadlo	-702532.2	-960520.9
F_69588	9.7	17.6	TNg	TNg	Jan Bohadlo	-702532.2	-960520.9
F_69588	17.6	38.1	TCb3	TCb3	Jan Bohadlo	-702532.2	-960520.9
F_69588	38.1	41.7	TNd	TNd	Jan Bohadlo	-702532.2	-960520.9
F_69589	0	7	Q	Q	Jan Bohadlo	-702052.9	-962198.1
F_69589	7	24.65	TNg	TNg	Jan Bohadlo	-702052.9	-962198.1
F_69589	24.65	26.9	TCb3	TCb3	Jan Bohadlo	-702052.9	-962198.1
F_69589	26.9	64.65	TNd	TNd	Jan Bohadlo	-702052.9	-962198.1
F_69589	64.65	86.5	TMw	TMw	Jan Bohadlo	-702052.9	-962198.1
F_69589	86.5	90.6	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-702052.9	-962198.1
F_69589	90.6	101.4	TMw	TMw	Jan Bohadlo	-702052.9	-962198.1
F_69589	101.4	102	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-702052.9	-962198.1
F_69589	102	117.2	TMw	TMw	Jan Bohadlo	-702052.9	-962198.1
F_69589	117.2	119.45	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-702052.9	-962198.1
F_69589	119.45	162	TMw	TMw	Jan Bohadlo	-702052.9	-962198.1
F_69589	162	163.55	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-702052.9	-962198.1
F_69589	163.55	216.5	TMw	TMw	Jan Bohadlo	-702052.9	-962198.1
F_69589	216.5	222.1	TCb1	TCb1	Jan Bohadlo	-702052.9	-962198.1
F_69589	222.1	235.5	TPw	TPw	Jan Bohadlo	-702052.9	-962198.1
F_69590	0	19.6	Q	Q	Jan Bohadlo	-698661.5	-960648.4
F_69590	19.6	63.3	TNw	TNw	Jan Bohadlo	-698661.5	-960648.4
F_69590	63.3	72.1	TCb2	TCb2	Jan Bohadlo	-698661.5	-960648.4
F_69590	72.1	137.1	TMw	TMw	Jan Bohadlo	-698661.5	-960648.4
F_69590	137.1	138.25	TPw	TPw	Jan Bohadlo	-698661.5	-960648.4
F_69590	138.25	148	Sx	Sx	Jan Bohadlo	-698661.5	-960648.4
F_69591	0	7	Q	Q	Jan Bohadlo	-696780.6	-961851.8
F_69591	7	11	TPw	TPw	Jan Bohadlo	-696780.6	-961851.8
F_69591	11	27	Sx	Sx	Jan Bohadlo	-696780.6	-961851.8
F_69592	0	0.6	Q	Q	Jan Bohadlo	-699413.8	-963354.1
F_69592	0.6	84.5	TMw	TMw	Jan Bohadlo	-699413.8	-963354.1
F_69592	84.5	85.5	Sx	Sx	Jan Bohadlo	-699413.8	-963354.1
F_69593	0	31.2	Q	Q	Jan Bohadlo	-698884.7	-961701.5
F_69593	31.2	44	TNw	TNw	Jan Bohadlo	-698884.7	-961701.5
F_69593	44	45.3	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698884.7	-961701.5
F_69593	45.3	93.3	TNw	TNw	Jan Bohadlo	-698884.7	-961701.5
F_69593	93.3	93.8	TCb2	TCb2	Jan Bohadlo	-698884.7	-961701.5
F_69593	93.8	140.3	TMw	TMw	Jan Bohadlo	-698884.7	-961701.5
F_69593	140.3	141.7	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698884.7	-961701.5
F_69593	141.7	162.15	TMw	TMw	Jan Bohadlo	-698884.7	-961701.5
F_69593	162.15	185.8	TB	TB	Jan Bohadlo	-698884.7	-961701.5
F_69593	185.8	189.5	Sx	Sx	Jan Bohadlo	-698884.7	-961701.5
F_69594	0	62.2	Q	Q	Jan Bohadlo	-698254.4	-961280.7
F_69594	62.2	63.5	TNw	TNw	Jan Bohadlo	-698254.4	-961280.7
F_69594	63.5	71.8	TCb2	TCb2	Jan Bohadlo	-698254.4	-961280.7
F_69594	71.8	121	TMw	TMw	Jan Bohadlo	-698254.4	-961280.7
F_69594	121	134.7	TCb1	TCb1	Jan Bohadlo	-698254.4	-961280.7
F_69594	134.7	150	TPw	TPw	Jan Bohadlo	-698254.4	-961280.7
F_69594	150	158.3	Sx	Sx	Jan Bohadlo	-698254.4	-961280.7
F_69595	0	28	Q	Q	Jan Bohadlo	-698242.1	-962449.5
F_69595	28	90.8	TNw	TNw	Jan Bohadlo	-698242.1	-962449.5
F_69595	90.8	120.1	TMw	TMw	Jan Bohadlo	-698242.1	-962449.5
F_69595	120.1	133.4	TPw	TPw	Jan Bohadlo	-698242.1	-962449.5
F_69595	133.4	147.9	TB	TB	Jan Bohadlo	-698242.1	-962449.5
F_69596	0	6.8	Q	Q	Jan Bohadlo	-699033.1	-962682.9
F_69596	6.8	65.5	TNw	TNw	Jan Bohadlo	-699033.1	-962682.9
F_69596	65.5	109.3	TMw	TMw	Jan Bohadlo	-699033.1	-962682.9
F_69596	109.3	147	TB	TB	Jan Bohadlo	-699033.1	-962682.9
F_69597	0	10.5	Q	Q	Jan Bohadlo	-700758.2	-963445.6
F_69597	10.5	12.4	TPw	TPw	Jan Bohadlo	-700758.2	-963445.6
F_69597	12.4	40	TB	TB	Jan Bohadlo	-700758.2	-963445.6
F_69598	0	3	Q	Q	Jan Bohadlo	-699921.1	-963431.3
F_69598	3	55.6	TMw	TMw	Jan Bohadlo	-699921.1	-963431.3
F_69598	55.6	78.8	TCb1	TCb1	Jan Bohadlo	-699921.1	-963431.3
F_69598	78.8	89.6	Sx	Sx	Jan Bohadlo	-699921.1	-963431.3
F_69599	0	4	Q	Q	Jan Bohadlo	-700123.6	-963609.5
F_69599	4	27	Sx	Sx	Jan Bohadlo	-700123.6	-963609.5
F_69600	0	4.2	Q	Q	Jan Bohadlo	-699949.2	-963698.2
F_69600	4.2	11.5	Sx	Sx	Jan Bohadlo	-699949.2	-963698.2
F_69601	0	6	Q	Q	Jan Bohadlo	-700046.6	-961757.3
F_69601	6	94.1	TNw	TNw	Jan Bohadlo	-700046.6	-961757.3
F_69601	94.1	96.5	TCb2	TCb2	Jan Bohadlo	-700046.6	-961757.3
F_69601	96.5	283.45	TMw	TMw	Jan Bohadlo	-700046.6	-961757.3
F_69601	283.45	313.6	TCb1	TCb1	Jan Bohadlo	-700046.6	-961757.3
F_69601	313.6	331.6	Sx	Sx	Jan Bohadlo	-700046.6	-961757.3
F_69602	0	7	Q	Q	Jan Bohadlo	-702224.2	-963432
F_69603	0	5.1	Q	Q	Jan Bohadlo	-701965.6	-963281.7
F_69604	0	5.1	Q	Q	Jan Bohadlo	-702069.4	-963239.7
F_69605	0	5.2	Q	Q	Jan Bohadlo	-702118	-963247.4
F_69606	0	5.2	Q	Q	Jan Bohadlo	-702312.6	-963261.1
F_69607	0	0.5	Q	Q	Jan Bohadlo	-702040	-963161
F_69607	0.5	7.8	TNw	TNw	Jan Bohadlo	-702040	-963161
F_69608	0	4.1	Q	Q	Jan Bohadlo	-701953	-963047
F_69609	0	8.4	Q	Q	Jan Bohadlo	-701189	-962658
F_69609	8.4	9.5	TNw	TNw	Jan Bohadlo	-701189	-962658
F_69610	0	5.4	Q	Q	Jan Bohadlo	-701207	-962655
F_69610	5.4	8	TNw	TNw	Jan Bohadlo	-701207	-962655
F_69611	0	7.7	Q	Q	Jan Bohadlo	-701199	-962690
F_69611	7.7	8.6	TNw	TNw	Jan Bohadlo	-701199	-962690
F_69612	0	10	Q	Q	Jan Bohadlo	-702855	-962336
F_69613	0	10	Q	Q	Jan Bohadlo	-702871	-962330
F_69614	0	10	Q	Q	Jan Bohadlo	-702848	-962319
F_69615	0	10	Q	Q	Jan Bohadlo	-702856	-962300
F_69616	0	10	Q	Q	Jan Bohadlo	-702878	-962313
F_69617	0	10	Q	Q	Jan Bohadlo	-702870	-962287
F_69618	0	10	Q	Q	Jan Bohadlo	-702895	-962317
F_69619	0	10	Q	Q	Jan Bohadlo	-702829	-962517
F_69620	0	59.3	Q	Q	Jan Bohadlo	-698156.6	-961843
F_69620	59.3	106.7	TNw	TNw	Jan Bohadlo	-698156.6	-961843
F_69620	106.7	116.1	TCb2	TCb2	Jan Bohadlo	-698156.6	-961843
F_69620	116.1	189.9	TMw	TMw	Jan Bohadlo	-698156.6	-961843
F_69620	189.9	212.95	TCb1	TCb1	Jan Bohadlo	-698156.6	-961843
F_69620	212.95	225	TB	TB	Jan Bohadlo	-698156.6	-961843
F_69621	0	1	Q	Q	Jan Bohadlo	-699413.6	-960592.4
F_69621	1	78.75	TNw	TNw	Jan Bohadlo	-699413.6	-960592.4
F_69621	78.75	89.6	TCb2	TCb2	Jan Bohadlo	-699413.6	-960592.4
F_69621	89.6	96	TMw	TMw	Jan Bohadlo	-699413.6	-960592.4
F_69621	96	97	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-699413.6	-960592.4
F_69621	97	249	TMw	TMw	Jan Bohadlo	-699413.6	-960592.4
F_69621	249	300.65	TCb1	TCb1	Jan Bohadlo	-699413.6	-960592.4
F_69621	300.65	313.9	TPw	TPw	Jan Bohadlo	-699413.6	-960592.4
F_69621	313.9	318	Sx	Sx	Jan Bohadlo	-699413.6	-960592.4
F_69622	0	0.55	Q	Q	Jan Bohadlo	-699881.7	-962531.7
F_69622	0.55	114.15	TNw	TNw	Jan Bohadlo	-699881.7	-962531.7
F_69622	114.15	115	TCb2	TCb2	Jan Bohadlo	-699881.7	-962531.7
F_69622	115	231	TMw	TMw	Jan Bohadlo	-699881.7	-962531.7
F_69622	231	232.9	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-699881.7	-962531.7
F_69622	232.9	285	TMw	TMw	Jan Bohadlo	-699881.7	-962531.7
F_69622	285	301.7	TCb1	TCb1	Jan Bohadlo	-699881.7	-962531.7
F_69622	301.7	304.55	TPw	TPw	Jan Bohadlo	-699881.7	-962531.7
F_69622	304.55	316.5	Sx	Sx	Jan Bohadlo	-699881.7	-962531.7
F_69623	0	1.5	Q	Q	Jan Bohadlo	-702617.8	-961040.3
F_69623	1.5	9.1	TNg	TNg	Jan Bohadlo	-702617.8	-961040.3
F_69623	9.1	54	TCb3	TCb3	Jan Bohadlo	-702617.8	-961040.3
F_69623	54	66	TNd	TNd	Jan Bohadlo	-702617.8	-961040.3
F_69623	66	88	TCb2	TCb2	Jan Bohadlo	-702617.8	-961040.3
F_69623	88	220.55	TMw	TMw	Jan Bohadlo	-702617.8	-961040.3
F_69623	220.55	241.4	TCb1	TCb1	Jan Bohadlo	-702617.8	-961040.3
F_69623	241.4	254.7	TB	TB	Jan Bohadlo	-702617.8	-961040.3
F_69623	254.7	308.3	TPw	TPw	Jan Bohadlo	-702617.8	-961040.3
F_69623	308.3	313.55	Sx	Sx	Jan Bohadlo	-702617.8	-961040.3
F_69624	0	2	Q	Q	Jan Bohadlo	-701312.5	-962333
F_69624	2	46	TNg	TNg	Jan Bohadlo	-701312.5	-962333
F_69624	46	56	TCb3	TCb3	Jan Bohadlo	-701312.5	-962333
F_69624	56	83.45	TNd	TNd	Jan Bohadlo	-701312.5	-962333
F_69624	83.45	92	TCb2	TCb2	Jan Bohadlo	-701312.5	-962333
F_69624	92	267.6	TMw	TMw	Jan Bohadlo	-701312.5	-962333
F_69624	267.6	284.6	TCb1	TCb1	Jan Bohadlo	-701312.5	-962333
F_69624	284.6	384.15	TPw	TPw	Jan Bohadlo	-701312.5	-962333
F_69624	384.15	417	Sx	Sx	Jan Bohadlo	-701312.5	-962333
F_69625	0	1	Q	Q	Jan Bohadlo	-702969.5	-962962.6
F_69625	1	43.05	TNd	TNd	Jan Bohadlo	-702969.5	-962962.6
F_69625	43.05	61.5	TCb2	TCb2	Jan Bohadlo	-702969.5	-962962.6
F_69625	61.5	157.2	TMw	TMw	Jan Bohadlo	-702969.5	-962962.6
F_69625	157.2	274.3	TPw	TPw	Jan Bohadlo	-702969.5	-962962.6
F_69625	274.3	276	Sx	Sx	Jan Bohadlo	-702969.5	-962962.6
F_69626	0	5.1	Q	Q	Jan Bohadlo	-702755.3	-962031.7
F_69626	5.1	6.1	TNg	TNg	Jan Bohadlo	-702755.3	-962031.7
F_69626	6.1	36	TCb3	TCb3	Jan Bohadlo	-702755.3	-962031.7
F_69626	36	51.75	TNd	TNd	Jan Bohadlo	-702755.3	-962031.7
F_69626	51.75	58	TCb2	TCb2	Jan Bohadlo	-702755.3	-962031.7
F_69626	58	176.7	TMw	TMw	Jan Bohadlo	-702755.3	-962031.7
F_69626	176.7	182	TCb1	TCb1	Jan Bohadlo	-702755.3	-962031.7
F_69626	182	314.65	TPw	TPw	Jan Bohadlo	-702755.3	-962031.7
F_69626	314.65	328	Sx	Sx	Jan Bohadlo	-702755.3	-962031.7
F_69627	0	34.4	Q	Q	Jan Bohadlo	-698776.3	-961223.2
F_69627	34.4	79	TNw	TNw	Jan Bohadlo	-698776.3	-961223.2
F_69627	79	88	TCb2	TCb2	Jan Bohadlo	-698776.3	-961223.2
F_69627	88	149.9	TMw	TMw	Jan Bohadlo	-698776.3	-961223.2
F_69627	149.9	152.1	TPw	TPw	Jan Bohadlo	-698776.3	-961223.2
F_69627	152.1	185.7	Sx	Sx	Jan Bohadlo	-698776.3	-961223.2
F_69628	0	0.6	Q	Q	Jan Bohadlo	-698938.5	-962161
F_69628	0.6	79	TNw	TNw	Jan Bohadlo	-698938.5	-962161
F_69628	79	197.75	TMw	TMw	Jan Bohadlo	-698938.5	-962161
F_69628	197.75	212.3	TCb1	TCb1	Jan Bohadlo	-698938.5	-962161
F_69628	212.3	217.4	TB	TB	Jan Bohadlo	-698938.5	-962161
F_69628	217.4	220.3	TCb1	TCb1	Jan Bohadlo	-698938.5	-962161
F_69628	220.3	221.65	TPw	TPw	Jan Bohadlo	-698938.5	-962161
F_69628	221.65	233.5	Sx	Sx	Jan Bohadlo	-698938.5	-962161
F_69629	0	22.25	Q	Q	Jan Bohadlo	-697381	-960863.6
F_69629	22.25	28.7	TPw	TPw	Jan Bohadlo	-697381	-960863.6
F_69629	28.7	70.7	TB	TB	Jan Bohadlo	-697381	-960863.6
F_69629	70.7	84	Sx	Sx	Jan Bohadlo	-697381	-960863.6
F_69630	0	52	TNw	TNw	Jan Bohadlo	-700298.1	-961020.4
F_69630	52	74.6	TCb2	TCb2	Jan Bohadlo	-700298.1	-961020.4
F_69630	74.6	237.55	TMw	TMw	Jan Bohadlo	-700298.1	-961020.4
F_69630	237.55	257.5	TCb1	TCb1	Jan Bohadlo	-700298.1	-961020.4
F_69630	257.5	258.65	TPw	TPw	Jan Bohadlo	-700298.1	-961020.4
F_69630	258.65	270.3	Sx	Sx	Jan Bohadlo	-700298.1	-961020.4
F_69631	0	4.1	Q	Q	Jan Bohadlo	-700469.8	-961953.1
F_69631	4.1	96.8	TNw	TNw	Jan Bohadlo	-700469.8	-961953.1
F_69631	96.8	127.3	TCb2	TCb2	Jan Bohadlo	-700469.8	-961953.1
F_69631	127.3	309.2	TMw	TMw	Jan Bohadlo	-700469.8	-961953.1
F_69631	309.2	335.1	TCb1	TCb1	Jan Bohadlo	-700469.8	-961953.1
